Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
0,False,1,0,False,0,False,0,True,1,0.73828125,False,0,False,1,0,False
1,False,1,0,False,0,False,0,True,1,0.890625,True,0.4947981373134647,False,1,0,False
2,True,1,0.94280833,False,0,False,0,True,1,0.9296875,True,0.5666988479952207,True,81,0.5666988479952207,True
5,True,1,0.8923638,True,0.4921875,True,0.5557653685484211,False,1,0,False,0,True,97,0.5557653685484211,False
6,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
8,True,1,0.99931145,True,0.8203125,False,0,True,1,0.9765625,False,0,False,1,0,False
9,True,1,0.70622337,False,0,False,0,False,1,0,False,0,False,1,0,False
10,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
11,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
12,True,1,0.9962811,False,0,False,0,True,1,0.87109375,True,0.42271834310097767,True,97,0.42271834310097767,True
13,True,2,0.8717245,False,0,False,0,False,1,0,False,0,False,1,0,False
14,False,1,0,False,0,False,0,True,1,0.98046875,True,0.46381371571236424,True,97,0.46381371571236424,False
15,True,1,0.9989409,False,0,False,0,True,8,0.79296875,False,0,False,1,0,False
18,True,2,0.859496,False,0,False,0,False,1,0,False,0,False,1,0,False
19,False,1,0,False,0,False,0,True,1,0.76953125,False,0,False,1,0,False
20,True,1,0.9997403,False,0,False,0,True,1,0.9453125,True,0.4345401575096806,True,97,0.4345401575096806,True
21,True,1,0.7545243,False,0,False,0,True,3,0.8359375,False,0,False,1,0,False
22,True,1,0.91194034,False,0,False,0,True,1,0.73828125,False,0,False,97,0,False
23,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
24,True,1,0.9999918,True,0.46484375,False,0,True,1,0.99609375,True,0.6950060961713883,True,44,0.6950060961713883,True
26,True,1,0.9923381,False,0,False,0,True,2,0.90234375,True,0.6044023708771802,True,73,0.6044023708771802,False
27,True,1,0.7687471,False,0,False,0,False,1,0,False,0,False,1,0,False
28,False,1,0,False,0,False,0,True,1,0.890625,False,0,False,46,0,False
29,False,1,0,False,0,False,0,True,2,0.703125,False,0,False,1,0,False
30,False,1,0,False,0,False,0,True,1,0.76171875,True,0.4296155336971972,True,97,0.4296155336971972,False
31,True,1,0.99995065,False,0,False,0,True,1,0.9453125,True,0.3198216000417099,False,1,0,False
34,False,1,0,False,0,False,0,True,1,0.890625,True,0.4006330780419112,True,97,0.4006330780419112,False
36,True,2,0.9267035,False,0,False,0,False,1,0,False,0,False,1,0,False
38,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
39,True,1,0.99998605,False,0,False,0,False,1,0,False,0,False,1,0,False
40,True,1,0.8863814,False,0,False,0,True,1,0.83203125,True,0.5385314099333607,True,46,0.5385314099333607,True
41,False,1,0,False,0,False,0,True,5,0.87109375,False,0,False,1,0,False
43,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
44,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
45,True,1,0.93728083,False,0,False,0,True,6,0.703125,False,0,False,1,0,False
46,True,1,0.9997731,True,0.94140625,False,0,True,1,0.99609375,True,0.525228561317932,True,17,0.525228561317932,False
48,True,1,0.91968685,False,0,False,0,False,1,0,False,0,False,1,0,False
49,False,1,0,False,0,False,0,True,1,0.9921875,True,0.5210958816489021,True,28,0.5210958816489021,False
50,True,4,0.8256157,False,0,False,0,False,1,0,False,0,False,1,0,False
51,True,2,0.86350054,False,0,False,0,False,1,0,False,0,False,1,0,False
54,True,1,0.99852043,False,0,False,0,True,1,0.7890625,False,0,False,1,0,False
55,True,1,0.9999193,True,0.84765625,False,0,True,1,0.99609375,False,0,False,1,0,False
60,True,1,0.95103663,False,0,False,0,False,1,0,False,0,False,1,0,False
62,True,1,0.9772898,False,0,False,0,True,1,0.80859375,True,0.52700977620607,True,5,0.52700977620607,True
63,False,1,0,False,0,False,0,True,14,0.76953125,False,0,False,1,0,False
65,True,1,0.9295966,False,0,False,0,False,1,0,False,0,False,1,0,False
66,True,1,0.8590712,False,0,False,0,False,1,0,False,0,False,97,0,False
67,True,1,0.9588155,False,0,False,0,True,1,0.703125,True,0.4047691371612109,False,1,0,False
71,True,1,0.99999225,True,0.61328125,False,0,True,3,0.88671875,False,0,False,13,0,False
72,True,1,0.9999989,True,0.99609375,True,0.5666052391817004,True,1,0.99609375,True,0.6101537581981499,True,1,0.6101537581981499,True
73,True,1,0.9999896,True,0.98046875,True,0.4624522142883947,True,1,0.99609375,True,0.5540772445562439,True,2,0.5540772445562439,True
74,True,1,0.89662987,False,0,False,0,True,1,0.76953125,False,0,False,97,0,False
75,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
76,True,1,0.9386922,False,0,False,0,True,1,0.9921875,True,0.6037533501451491,True,77,0.6037533501451491,False
77,False,1,0,False,0,False,0,True,1,0.99609375,True,0.47563393429893824,True,97,0.47563393429893824,False
79,True,1,0.99998236,False,0,False,0,True,1,0.9921875,True,0.43805242457561894,False,1,0,False
80,True,1,0.9996977,False,0,False,0,True,1,0.99609375,True,0.3840570269189202,True,97,0.3840570269189202,True
82,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
83,True,1,0.99997556,True,0.6171875,True,0.38923248443510944,True,1,0.9609375,True,0.4369087092754161,True,4,0.4369087092754161,True
86,True,1,0.9902351,False,0,True,0.465424755919845,True,1,0.77734375,True,0.7158416586047527,True,1,0.7158416586047527,True
88,True,1,0.94605976,False,0,False,0,False,1,0,False,0,False,1,0,False
89,False,1,0,False,0,False,0,True,1,0.93359375,True,0.4084038120604682,True,97,0.4084038120604682,False
90,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
91,True,5,0.70242774,False,0,False,0,True,1,0.7421875,False,0,False,1,0,False
92,True,1,0.99846447,False,0,False,0,True,2,0.91015625,False,0,False,1,0,False
93,False,1,0,False,0,False,0,True,6,0.79296875,False,0,False,97,0,False
94,True,1,0.9464999,False,0,False,0,True,1,0.97265625,False,0,False,97,0,False
96,False,1,0,False,0,False,0,True,1,0.9765625,True,0.3489517809427308,True,97,0.3489517809427308,False
97,False,1,0,False,0,False,0,True,74,0.76953125,False,0,False,1,0,False
98,False,1,0,False,0,False,0,True,93,0.703125,False,0,False,1,0,False
99,True,1,0.999292,False,0,False,0,True,1,0.734375,False,0,False,41,0,False
100,True,1,0.7719281,False,0,False,0,False,1,0,False,0,False,1,0,False
101,True,1,0.99668664,True,0.50390625,True,0.4342124448291516,True,1,0.99609375,True,0.7183549681815165,True,9,0.7183549681815165,True
102,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
103,True,1,0.9390387,False,0,False,0,True,5,0.92578125,False,0,False,1,0,False
104,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
105,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
106,True,1,0.7650405,False,0,False,0,True,1,0.76953125,False,0,False,1,0,False
107,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
108,True,1,0.85564506,False,0,True,0.3789768576824017,False,1,0,False,0,False,1,0,False
109,True,1,0.9958009,False,0,False,0,True,1,0.9453125,False,0,False,4,0,False
110,True,1,0.99141335,False,0,False,0,True,5,0.73046875,True,0.37225809372537744,True,97,0.37225809372537744,True
111,True,1,0.95840615,False,0,False,0,True,1,0.875,False,0,False,97,0,False
113,True,2,0.7284235,False,0,False,0,False,1,0,False,0,False,1,0,False
114,True,1,0.7633088,False,0,False,0,False,1,0,False,0,False,1,0,False
115,True,1,0.83365726,False,0,False,0,True,6,0.83984375,False,0,False,1,0,False
116,True,1,0.7853951,False,0,False,0,False,1,0,False,0,False,1,0,False
117,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.46545722064996414,False
118,True,1,0.87068754,True,0.6953125,False,0,True,1,0.7734375,True,0.4051355056348388,True,97,0.4051355056348388,True
120,True,1,0.99935764,True,0.99609375,True,0.6843568435369701,True,1,0.99609375,False,0,False,1,0,False
121,True,1,0.9635429,True,0.51171875,False,0,True,1,0.890625,True,0.37928241432320287,True,97,0.37928241432320287,True
122,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
123,True,1,0.9785534,False,0,False,0,False,1,0,False,0,False,1,0,False
124,True,1,0.9999976,True,0.99609375,True,0.7770356829984537,True,1,0.99609375,True,0.4896992899412795,True,1,0.4896992899412795,True
126,True,1,0.9999932,True,0.99609375,True,0.38102007487235634,True,1,0.99609375,False,0,False,11,0,False
127,True,1,0.7116981,True,0.703125,False,0,True,1,0.96875,True,0.5998367124664291,True,15,0.5998367124664291,False
129,True,1,0.9997297,True,0.99609375,True,0.808434140491753,True,1,0.99609375,True,0.7264634660506365,True,1,0.7264634660506365,True
130,True,1,0.9999293,False,0,False,0,True,1,0.75,True,0.4443519797085286,True,97,0.4443519797085286,True
131,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
132,True,1,0.99079365,False,0,False,0,False,1,0,False,0,False,1,0,False
133,True,11,0.8059389,False,0,False,0,False,1,0,False,0,False,1,0,False
134,True,1,0.99003416,True,0.328125,False,0,True,1,0.9453125,True,0.6546178652490049,True,1,0.6546178652490049,True
135,True,1,0.9959629,False,0,False,0,True,1,0.921875,False,0,False,1,0,False
136,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
137,True,1,0.9981086,False,0,False,0,True,7,0.94921875,False,0,False,97,0,False
138,True,1,0.9515729,False,0,False,0,True,5,0.79296875,False,0,False,83,0,False
140,True,1,0.96934974,True,0.28125,False,0,True,1,0.98046875,True,0.3854945289467743,True,97,0.3854945289467743,False
141,True,1,0.99674404,True,0.703125,True,0.6419301455613255,True,1,0.88671875,True,0.6550756068574458,True,7,0.6550756068574458,False
142,True,1,0.9999813,False,0,False,0,True,4,0.74609375,True,0.5561716655244328,True,17,0.5561716655244328,True
144,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
146,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
148,True,1,0.9974009,False,0,False,0,True,1,0.90234375,True,0.40995687264371483,True,1,0.40995687264371483,False
149,True,1,0.99600416,False,0,True,0.4250574279670759,True,1,0.796875,True,0.45620057919965,True,45,0.45620057919965,False
150,True,1,0.9990127,True,0.7578125,False,0,True,1,0.984375,True,0.5054767207922031,False,1,0,False
151,True,1,0.85732895,True,0.72265625,True,0.4290006301311538,True,1,0.9921875,True,0.5473079064369425,True,9,0.5473079064369425,False
152,False,1,0,False,0,False,0,True,1,0.91796875,True,0.4605614476835376,True,1,0.4605614476835376,False
153,True,1,0.99977773,False,0,False,0,True,1,0.91796875,True,0.49450816732373665,True,97,0.49450816732373665,True
154,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
156,True,1,0.9999908,False,0,False,0,True,1,0.98828125,True,0.4821718233916855,True,97,0.4821718233916855,True
157,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
159,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
161,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
163,False,1,0,False,0,False,0,True,1,0.9921875,True,0.5307734373226822,True,3,0.5307734373226822,False
165,True,1,0.96570563,False,0,False,0,True,1,0.83203125,True,0.4429776798147439,True,97,0.4429776798147439,True
166,True,1,0.9999931,True,0.99609375,True,0.3482386580529229,True,1,0.99609375,True,0.5669541263482947,True,3,0.5669541263482947,True
168,True,1,0.9898608,False,0,False,0,False,1,0,False,0,False,1,0,False
170,True,1,0.9236509,False,0,False,0,False,1,0,False,0,False,1,0,False
172,True,1,0.9805088,False,0,False,0,True,1,0.9921875,True,0.5505488234913372,True,20,0.5505488234913372,True
173,True,1,0.9994986,False,0,False,0,True,1,0.82421875,False,0,False,97,0,False
174,False,1,0,False,0,False,0,True,2,0.8671875,True,0.36612132039680917,False,1,0,False
175,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
176,True,1,0.86889833,False,0,False,0,False,1,0,False,0,False,1,0,False
177,True,41,0.7651117,False,0,False,0,False,1,0,False,0,False,1,0,False
180,True,1,0.9998449,False,0,False,0,False,1,0,False,0,False,17,0,False
181,True,1,0.99999917,False,0,False,0,True,1,0.96484375,True,0.44838353841388995,True,42,0.44838353841388995,True
182,True,1,0.7523124,False,0,False,0,False,1,0,False,0,False,1,0,False
183,True,1,0.98337966,False,0,False,0,False,1,0,False,0,False,97,0,False
184,True,1,0.936537,True,0.64453125,False,0,True,1,0.99609375,True,0.5510347890966442,True,1,0.5510347890966442,True
185,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
186,False,1,0,False,0,False,0,True,1,0.73046875,False,0,False,10,0,False
187,True,1,0.95032465,False,0,False,0,True,1,0.99609375,False,0,False,1,0,False
189,False,1,0,False,0,False,0,True,1,0.8203125,False,0,False,31,0,False
191,True,1,0.9998623,False,0,False,0,False,1,0,False,0,False,1,0,False
192,False,1,0,False,0,False,0,True,9,0.86328125,True,0.4962524787347373,True,9,0.4962524787347373,False
193,True,1,0.9903966,False,0,False,0,False,1,0,False,0,False,1,0,False
194,True,1,0.9615385,True,0.9921875,True,0.4746022789937911,True,1,0.99609375,True,0.435870212219344,True,97,0.435870212219344,True
196,True,1,0.9860096,True,0.49609375,False,0,True,1,0.9375,False,0,False,1,0,False
197,True,1,0.99999976,True,0.7421875,False,0,True,1,0.93359375,True,0.3411814368376769,True,44,0.3411814368376769,True
198,True,1,0.88087577,True,0.66015625,True,0.4742137299984396,True,1,0.98828125,True,0.53349718079169,True,3,0.53349718079169,True
199,True,1,0.9782038,True,0.41015625,False,0,True,1,0.80078125,False,0,False,97,0,False
200,True,1,0.9944277,False,0,False,0,True,1,0.86328125,True,0.5222580378518918,True,79,0.5222580378518918,True
202,True,1,0.9999348,False,0,False,0,True,2,0.97265625,False,0,False,1,0,False
203,True,1,0.9967192,True,0.56640625,True,0.48205352817547,True,1,0.953125,True,0.6292159807532153,True,2,0.6292159807532153,False
204,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
205,False,1,0,False,0,False,0,True,6,0.703125,False,0,False,1,0,False
206,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
207,True,1,0.9991303,False,0,False,0,True,1,0.77734375,False,0,False,97,0,False
208,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
209,True,1,0.76082057,False,0,False,0,False,1,0,False,0,False,1,0,False
212,True,1,0.9999912,True,0.89453125,True,0.4594760559255838,True,1,0.9296875,True,0.5009956218447118,True,7,0.5009956218447118,True
215,True,1,0.9221199,False,0,False,0,True,1,0.8671875,True,0.5398751707409241,True,17,0.5398751707409241,False
216,True,1,0.9999546,False,0,False,0,True,1,0.8671875,False,0,False,97,0,False
217,True,1,0.9987766,True,0.984375,True,0.5019038767666048,True,1,0.99609375,True,0.4560162593044431,True,55,0.4560162593044431,True
219,True,1,0.97599435,False,0,False,0,False,1,0,False,0,False,1,0,False
220,True,1,0.9883102,False,0,True,0.43077786276605023,True,1,0.703125,True,0.48748263901742933,True,97,0.48748263901742933,True
221,True,1,0.9999609,True,0.91796875,True,0.33597999101757015,True,1,0.99609375,True,0.29879944942799075,True,97,0.29879944942799075,True
222,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
223,True,1,0.9417273,False,0,False,0,True,1,0.72265625,True,0.37849369864219784,True,1,0.37849369864219784,False
227,True,1,0.99530363,False,0,False,0,False,1,0,False,0,False,1,0,False
230,True,1,0.86023295,False,0,False,0,True,8,0.73828125,True,0.5465966009839568,True,97,0.5465966009839568,False
231,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
233,True,1,0.97265315,True,0.61328125,True,0.5515010131280627,True,1,0.9921875,True,0.45009255012673366,True,19,0.45009255012673366,False
234,True,1,0.9959097,True,0.94921875,True,0.4849690438225593,True,1,0.9921875,True,0.5564102808449078,True,11,0.5564102808449078,True
235,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
236,True,1,0.7882702,False,0,False,0,False,1,0,False,0,False,1,0,False
239,True,1,0.99999225,False,0,False,0,True,1,0.859375,True,0.39039247583660724,True,97,0.39039247583660724,True
240,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
241,True,1,0.8750705,False,0,False,0,False,1,0,False,0,False,1,0,False
243,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
244,True,7,0.95317197,False,0,False,0,False,1,0,False,0,False,1,0,False
245,False,1,0,False,0,False,0,True,1,0.984375,False,0,False,59,0,False
246,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
248,True,2,0.98103356,False,0,False,0,False,1,0,False,0,False,1,0,False
249,True,1,0.79238623,False,0,False,0,False,1,0,False,0,False,1,0,False
250,True,1,0.998978,False,0,False,0,True,1,0.9140625,False,0,False,1,0,False
251,True,1,0.78109443,False,0,False,0,True,2,0.84765625,True,0.4966357042880898,True,97,0.4966357042880898,False
252,False,1,0,False,0,False,0,True,1,0.984375,False,0,False,1,0,False
253,False,1,0,False,0,False,0,True,1,0.9609375,True,0.39551625056479867,True,97,0.39551625056479867,False
254,True,1,0.9979528,True,0.578125,False,0,True,1,0.90625,True,0.3883757860664855,True,55,0.3883757860664855,True
255,True,29,0.79970366,False,0,False,0,True,1,0.73828125,False,0,False,6,0,False
256,False,1,0,False,0,False,0,True,34,0.76171875,False,0,False,1,0,False
257,True,1,0.7704326,False,0,False,0,False,1,0,False,0,False,1,0,False
260,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
261,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
262,True,1,0.869227,False,0,True,0.4005583350694465,True,5,0.7578125,False,0,False,1,0,False
266,True,1,0.9982572,True,0.40234375,True,0.32017128418274926,True,1,0.96875,True,0.4036680108646381,True,21,0.4036680108646381,True
267,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
268,True,1,0.99547535,False,0,False,0,False,1,0,False,0,False,1,0,False
269,True,1,0.9873444,False,0,False,0,False,1,0,False,0,False,73,0,False
270,True,1,0.9990465,True,0.99609375,True,0.6686162347851864,True,1,0.99609375,True,0.6673544598055839,True,1,0.6673544598055839,True
271,True,1,0.99691916,True,0.98046875,True,0.42590345902146964,True,1,0.99609375,True,0.5498035135232889,True,6,0.5498035135232889,False
272,False,1,0,False,0,False,0,True,1,0.88671875,True,0.4735394679889809,True,12,0.4735394679889809,False
274,True,1,0.99692935,True,0.4375,False,0,True,1,0.9609375,False,0,False,15,0,False
277,True,1,0.9936266,False,0,False,0,True,1,0.984375,False,0,False,1,0,False
278,True,1,0.9857997,False,0,False,0,True,4,0.7578125,True,0.3730814573394731,True,97,0.3730814573394731,True
279,True,1,0.99240476,False,0,False,0,False,1,0,False,0,False,1,0,False
280,False,1,0,False,0,False,0,True,1,0.80078125,False,0,False,1,0,False
282,True,1,0.99919254,False,0,False,0,True,1,0.9140625,True,0.43661734388721285,True,97,0.43661734388721285,True
283,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
284,True,1,0.9924948,False,0,False,0,False,1,0,False,0,False,1,0,False
285,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
286,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
289,True,1,0.98395014,True,0.6875,True,0.3197911994353226,True,1,0.9765625,False,0,False,97,0,False
290,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
291,True,4,0.98790914,False,0,True,0.520825288533104,True,1,0.90625,True,0.527715758990246,False,1,0,False
292,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
294,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
296,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
297,True,1,0.9599156,False,0,False,0,True,1,0.8359375,True,0.2673418758665392,False,1,0,False
298,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
299,False,1,0,False,0,False,0,True,1,0.7265625,False,0,False,97,0,False
300,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
301,False,1,0,False,0,False,0,True,2,0.71875,False,0,False,92,0,False
302,True,1,0.97355247,True,0.69140625,False,0,True,1,0.87890625,False,0,False,97,0,False
303,True,1,0.9879034,False,0,False,0,True,1,0.93359375,True,0.34595327998302294,True,41,0.34595327998302294,False
304,True,1,0.91078067,True,0.69921875,False,0,True,1,0.94140625,True,0.49243846586286194,True,20,0.49243846586286194,False
305,True,1,0.9999827,True,0.73828125,False,0,True,1,0.99609375,True,0.7187491356297867,True,6,0.7187491356297867,True
306,True,1,0.9954537,True,0.69140625,False,0,True,1,0.96484375,False,0,False,97,0,False
310,True,1,0.9999577,True,0.81640625,False,0,True,1,0.96875,False,0,False,1,0,False
313,True,1,0.9999784,False,0,True,0.3380576449285265,False,1,0,False,0,True,97,0.3380576449285265,True
314,True,8,0.8615154,False,0,True,0.5248593916817412,True,1,0.75,True,0.37016987056403283,True,25,0.37016987056403283,False
315,True,1,0.9937902,False,0,False,0,True,4,0.70703125,True,0.3260834907583776,True,97,0.3260834907583776,False
316,True,1,0.9799382,False,0,False,0,True,1,0.91796875,True,0.2448712971523632,True,97,0.2448712971523632,True
318,True,1,0.9995504,False,0,False,0,True,1,0.86328125,True,0.4029424463916026,True,97,0.4029424463916026,True
319,True,1,0.99917245,True,0.72265625,False,0,True,1,0.9140625,False,0,False,61,0,False
320,True,1,0.99981064,True,0.796875,False,0,True,1,0.99609375,False,0,False,1,0,False
321,True,1,0.9998479,True,0.70703125,False,0,True,1,0.99609375,True,0.5719573664739417,True,1,0.5719573664739417,True
322,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
325,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
326,True,1,0.71732897,False,0,False,0,True,3,0.76953125,False,0,False,75,0,False
327,True,1,0.9999871,True,0.4921875,False,0,True,1,0.99609375,True,0.515611751461542,False,1,0,False
328,True,1,0.8874596,False,0,False,0,False,1,0,False,0,False,1,0,False
329,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
330,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
332,True,1,0.9980192,False,0,False,0,True,1,0.85546875,True,0.5213747989733319,False,1,0,False
333,False,1,0,False,0,False,0,True,1,0.84765625,False,0,False,1,0,False
334,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
335,True,1,0.85593003,False,0,False,0,True,1,0.890625,False,0,False,70,0,False
336,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
337,True,1,0.9815833,False,0,False,0,False,1,0,False,0,False,1,0,False
338,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
343,True,1,0.9994161,False,0,True,0.3857835328876838,True,5,0.96484375,True,0.5193807947503545,True,17,0.5193807947503545,True
344,True,1,0.9170955,True,0.48046875,False,0,True,1,0.94921875,False,0,False,1,0,False
345,True,1,0.9999753,False,0,True,0.4205488371543034,True,1,0.9921875,True,0.42460714843919783,True,94,0.42460714843919783,True
346,True,1,0.9998611,False,0,False,0,False,1,0,False,0,False,1,0,False
347,True,1,0.9542786,False,0,False,0,True,3,0.86328125,False,0,False,97,0,False
348,True,1,0.7965496,True,0.98828125,True,0.5114624974168926,True,1,0.99609375,True,0.6485494439484414,True,1,0.6485494439484414,False
349,True,2,0.7830086,False,0,False,0,True,6,0.82421875,False,0,False,1,0,False
350,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
351,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
352,True,1,0.93855685,False,0,False,0,True,1,0.734375,False,0,False,97,0,False
353,True,1,0.9991055,False,0,False,0,True,1,0.90234375,True,0.604693572929768,True,6,0.604693572929768,True
354,True,1,0.9999627,True,0.44921875,False,0,True,1,0.91015625,True,0.4913975810916806,True,7,0.4913975810916806,True
357,True,1,0.9995889,False,0,False,0,True,1,0.7734375,True,0.49257341267007965,True,1,0.49257341267007965,True
358,True,2,0.8003891,False,0,False,0,True,2,0.7578125,False,0,False,1,0,False
359,True,1,0.91442466,False,0,False,0,False,1,0,False,0,False,1,0,False
360,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
361,True,1,0.99987626,True,0.99609375,True,0.7076846104093535,True,1,0.99609375,True,0.6060218229247057,True,1,0.6060218229247057,True
362,True,1,0.99958724,False,0,False,0,True,4,0.87109375,False,0,False,1,0,False
363,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
364,True,1,0.9843896,False,0,True,0.37395024861008275,True,1,0.9296875,False,0,False,1,0,False
365,True,1,0.9999738,False,0,False,0,False,1,0,False,0,False,1,0,False
366,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.6829095832247549,False
367,True,1,0.71587795,True,0.5390625,False,0,True,1,0.9453125,True,0.4207704013395384,True,97,0.4207704013395384,False
368,True,1,0.98603964,True,0.3671875,False,0,True,1,0.75,True,0.5251435607490849,True,11,0.5251435607490849,True
369,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
370,True,1,0.9995484,True,0.6640625,True,0.2832928133515152,True,1,0.9765625,True,0.3067060648294973,True,1,0.3067060648294973,False
371,True,1,0.9998356,False,0,False,0,True,2,0.87890625,False,0,False,1,0,False
372,True,1,0.8344258,False,0,False,0,True,1,0.8671875,True,0.35847415222963425,True,97,0.35847415222963425,False
374,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
375,True,4,0.77216095,False,0,False,0,False,1,0,False,0,False,1,0,False
377,True,1,0.9732823,False,0,False,0,True,1,0.9921875,True,0.5693598360487911,True,23,0.5693598360487911,True
379,True,1,0.9485705,True,0.7578125,True,0.40176782366752983,True,1,0.97265625,True,0.5403501810094238,True,25,0.5403501810094238,False
380,False,1,0,False,0,False,0,True,1,0.72265625,False,0,False,97,0,False
381,True,1,0.9991967,True,0.87109375,False,0,True,1,0.99609375,True,0.5577379765099375,True,85,0.5577379765099375,True
382,True,1,0.9897822,False,0,False,0,False,1,0,False,0,False,1,0,False
384,True,1,0.87864476,True,0.7578125,True,0.6335057314294131,True,1,0.9375,True,0.6045396230402653,True,15,0.6045396230402653,True
386,True,1,0.82544136,False,0,False,0,False,1,0,False,0,False,1,0,False
387,True,1,0.9559102,False,0,False,0,True,1,0.9375,True,0.5098397191060503,True,33,0.5098397191060503,True
389,True,1,0.96608704,False,0,False,0,True,1,0.98828125,True,0.44638020369510845,True,97,0.44638020369510845,True
390,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
391,True,1,0.83661526,False,0,False,0,False,1,0,False,0,False,1,0,False
392,False,1,0,False,0,False,0,True,11,0.87109375,False,0,False,1,0,False
393,True,1,0.8806091,False,0,True,0.389535271580322,True,1,0.90234375,True,0.624186503512741,True,1,0.624186503512741,True
395,False,1,0,False,0,False,0,True,1,0.91015625,False,0,False,97,0,False
396,True,1,0.99796826,False,0,False,0,True,1,0.95703125,True,0.5058959943908877,True,95,0.5058959943908877,True
397,False,1,0,False,0,False,0,True,1,0.8828125,False,0,False,1,0,False
399,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
400,True,1,0.9149621,False,0,False,0,True,97,0.66796875,False,0,False,1,0,False
402,True,1,0.9675127,False,0,False,0,True,4,0.73828125,False,0,False,1,0,False
403,True,1,0.99999654,True,0.99609375,True,0.6502450743241719,True,1,0.99609375,True,0.5397052565076914,True,1,0.5397052565076914,True
404,True,1,0.9540722,False,0,False,0,True,1,0.95703125,False,0,False,1,0,False
406,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
407,True,1,0.8939071,False,0,False,0,False,1,0,False,0,False,1,0,False
