Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
191,True,1,0.90349007,True,0.9453125,True,0.6800629347092639,True,1,0.97265625,True,0.7236216997755532,True,2,0.7236216997755532,False
192,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
193,True,1,0.9960961,False,0,False,0,False,1,0,False,0,False,51,0,False
194,True,1,0.9706497,True,0.50390625,True,0.3553159117454257,True,1,0.98828125,True,0.5703644936929309,True,5,0.5703644936929309,True
195,True,1,0.9601422,False,0,False,0,True,2,0.88671875,True,0.5386615520942032,True,9,0.5386615520942032,True
196,True,1,0.90190667,True,0.95703125,True,0.5820340367722255,True,1,0.9296875,True,0.5374486397676941,True,7,0.5374486397676941,True
197,True,1,0.9993274,True,0.43359375,True,0.3342691295825869,True,1,0.99609375,True,0.6833197683924196,True,2,0.6833197683924196,True
198,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
199,True,1,0.9538758,False,0,False,0,False,1,0,False,0,False,1,0,False
200,True,1,0.9871585,False,0,False,0,True,1,0.96875,True,0.6010017282226191,True,2,0.6010017282226191,False
201,True,1,1.0,True,0.99609375,True,0.8486702468236197,True,1,0.99609375,True,0.8547767831904752,True,1,0.8547767831904752,True
202,True,1,0.999998,True,0.54296875,True,0.46837560360526465,True,1,0.99609375,True,0.6485142788681092,True,3,0.6485142788681092,True
203,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
204,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
205,True,1,0.9997389,False,0,False,0,False,1,0,False,0,False,1,0,False
206,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
207,True,1,0.9975605,False,0,False,0,False,1,0,False,0,False,1,0,False
208,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
209,True,1,0.85437495,False,0,False,0,False,1,0,False,0,False,19,0,False
210,True,1,0.9847189,False,0,False,0,True,1,0.93359375,True,0.594042505498439,True,1,0.594042505498439,False
212,True,1,0.99855226,False,0,False,0,True,1,0.8515625,True,0.5205409805622693,True,16,0.5205409805622693,True
213,True,1,0.9523874,False,0,False,0,True,1,0.88671875,True,0.5678553807552849,True,51,0.5678553807552849,False
214,True,1,0.9938579,True,0.99609375,True,0.8466220226830347,True,1,0.99609375,True,0.8109432440240187,True,1,0.8109432440240187,True
215,True,1,0.9534459,False,0,False,0,False,1,0,False,0,False,1,0,False
216,True,28,0.8583852,False,0,False,0,False,1,0,False,0,False,1,0,False
217,True,1,0.99983764,False,0,False,0,True,1,0.92578125,True,0.5983820328297529,True,4,0.5983820328297529,False
218,True,1,0.99992716,True,0.453125,True,0.39029660370073105,True,1,0.99609375,True,0.8375165185450782,True,1,0.8375165185450782,True
219,True,1,0.7454742,False,0,False,0,False,1,0,False,0,False,1,0,False
220,True,1,0.85717714,True,0.6171875,True,0.4270121342392115,True,1,0.84375,True,0.4839241361035551,True,20,0.4839241361035551,False
221,True,1,0.87072515,False,0,False,0,True,7,0.875,True,0.5027435435300347,False,1,0,False
222,False,1,0,False,0,False,0,True,8,0.8203125,True,0.5716831130520721,False,1,0,False
223,True,1,0.93014526,True,0.8046875,True,0.44893353016205934,True,1,0.9296875,True,0.5242657553545333,True,4,0.5242657553545333,True
225,True,8,0.8319315,True,0.9921875,True,0.746044522089798,True,1,0.99609375,True,0.7771813146614517,True,1,0.7771813146614517,False
227,True,1,0.91353756,False,0,False,0,False,1,0,False,0,False,1,0,False
230,True,1,0.8643902,True,0.9375,True,0.5382216193728018,True,1,0.97265625,True,0.5872035735794521,True,6,0.5872035735794521,False
231,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
233,True,1,0.990378,True,0.73046875,True,0.4441729294755842,True,1,0.99609375,True,0.8018445511781792,True,1,0.8018445511781792,True
234,True,1,0.995074,False,0,False,0,False,1,0,False,0,False,1,0,False
235,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
236,False,1,0,False,0,False,0,False,1,0,False,0,True,15,0.7212520936274831,False
239,True,1,0.9626597,False,0,False,0,True,1,0.953125,True,0.5450923968708893,True,42,0.5450923968708893,True
240,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
241,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
242,True,1,0.99629444,True,0.75390625,True,0.4268713542749585,True,1,0.99609375,True,0.7691869578513644,True,1,0.7691869578513644,True
243,True,1,0.9577969,False,0,False,0,False,1,0,False,0,False,6,0,False
244,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
246,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
248,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
250,True,3,0.76207954,False,0,False,0,True,2,0.94921875,True,0.7756509710212496,True,4,0.7756509710212496,True
251,True,1,0.7003483,False,0,False,0,False,1,0,False,0,False,33,0,False
252,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
253,False,1,0,False,0,False,0,True,5,0.79296875,True,0.5181738461493911,True,51,0.5181738461493911,False
254,True,1,0.9970065,False,0,False,0,True,6,0.9140625,True,0.6376983023319491,False,1,0,False
255,False,1,0,False,0,False,0,False,1,0,False,0,True,28,0.7862390222951559,False
256,True,1,0.746139,False,0,False,0,False,1,0,False,0,False,1,0,False
257,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
260,True,1,0.8799572,True,0.92578125,True,0.5733286286458662,True,1,0.96484375,True,0.583152997977421,True,7,0.583152997977421,False
261,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
262,True,1,0.9783856,False,0,False,0,True,1,0.8515625,True,0.7211544326982452,True,1,0.7211544326982452,True
265,True,1,0.9999783,False,0,False,0,True,1,0.99609375,True,0.7053107800431767,True,8,0.7053107800431767,True
266,True,1,0.9942159,True,0.50390625,True,0.42414535359582195,True,1,0.99609375,True,0.7574292557860619,True,1,0.7574292557860619,False
267,True,1,0.9532752,True,0.4921875,True,0.3696013983071076,True,1,0.96484375,True,0.6496366614754568,True,1,0.6496366614754568,True
268,True,3,0.7821492,False,0,False,0,False,1,0,False,0,False,1,0,False
269,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
270,True,1,0.99478877,False,0,False,0,True,1,0.98828125,True,0.7148057254487408,True,4,0.7148057254487408,True
271,True,1,0.9950867,False,0,False,0,True,1,0.70703125,True,0.4518256674733219,True,31,0.4518256674733219,True
272,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
274,True,1,0.99999833,True,0.99609375,True,0.7214435286508373,True,1,0.99609375,True,0.6792366083741966,True,3,0.6792366083741966,True
276,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
279,True,1,0.993587,False,0,False,0,True,1,0.97265625,True,0.5831505743348046,True,4,0.5831505743348046,True
280,True,1,0.994214,False,0,False,0,True,1,0.84375,True,0.5758592772185599,True,51,0.5758592772185599,False
281,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
282,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
283,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
285,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
286,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
288,True,1,0.81451386,False,0,False,0,True,26,0.84375,True,0.403824199601955,True,51,0.403824199601955,False
289,True,1,0.9999975,True,0.60546875,True,0.4266527964151923,True,1,0.91015625,True,0.6085628511081691,True,1,0.6085628511081691,True
290,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
291,True,1,0.9997441,False,0,False,0,True,1,0.79296875,True,0.48929603861966664,False,1,0,False
292,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
294,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
295,True,1,0.99951386,True,0.921875,True,0.4578116440215707,True,1,0.9921875,True,0.5926470325064481,True,36,0.5926470325064481,True
296,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
297,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
298,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
299,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
300,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
301,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
302,True,1,0.9180153,False,0,False,0,False,1,0,False,0,False,1,0,False
304,False,1,0,False,0,False,0,True,1,0.92578125,True,0.6386279414542053,True,4,0.6386279414542053,False
305,True,1,0.9999995,True,0.79296875,True,0.4978476670373655,True,1,0.99609375,True,0.7332806812279891,True,2,0.7332806812279891,True
307,True,1,0.99989295,True,0.5546875,True,0.42645386536952046,True,1,0.9375,True,0.535646011867863,True,1,0.535646011867863,True
308,True,1,0.98777616,False,0,False,0,True,1,0.765625,True,0.4984922681299644,True,51,0.4984922681299644,True
310,True,1,0.9999976,True,0.99609375,True,0.6461140701126239,True,1,0.99609375,True,0.6407950789352965,True,1,0.6407950789352965,True
311,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
315,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.455316893127405,False
316,True,1,0.923453,False,0,False,0,True,1,0.98828125,True,0.6936291482422675,True,1,0.6936291482422675,True
317,True,1,0.8905939,False,0,False,0,True,1,0.9765625,True,0.6550682845611577,True,1,0.6550682845611577,True
319,True,1,0.7826116,False,0,False,0,False,1,0,False,0,False,1,0,False
320,True,1,0.9796531,False,0,False,0,True,1,0.8984375,True,0.5001085225918148,True,16,0.5001085225918148,True
321,True,1,0.9502155,False,0,False,0,False,1,0,False,0,False,1,0,False
322,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
324,True,1,0.9121088,True,0.99609375,True,0.8357203103050247,True,1,0.99609375,True,0.8518667511212552,True,1,0.8518667511212552,True
325,False,1,0,False,0,False,0,True,1,0.9609375,True,0.6485923508263483,True,16,0.6485923508263483,False
326,False,1,0,False,0,False,0,True,1,0.8984375,True,0.5934901191207036,True,1,0.5934901191207036,False
327,True,1,0.9994573,False,0,False,0,True,1,0.921875,True,0.6007375972213984,True,20,0.6007375972213984,True
328,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
329,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
330,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
331,True,1,0.9780979,False,0,False,0,True,6,0.86328125,True,0.5493274922049466,False,1,0,False
333,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
334,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
335,True,1,0.9974027,False,0,False,0,False,1,0,False,0,False,1,0,False
336,True,1,0.7365765,False,0,False,0,False,1,0,False,0,False,1,0,False
337,True,1,0.96027446,False,0,False,0,False,1,0,False,0,False,1,0,False
338,True,1,0.8986297,False,0,False,0,False,1,0,False,0,False,1,0,False
339,True,1,0.9982957,False,0,False,0,False,1,0,False,0,False,1,0,False
341,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
343,True,1,0.9975746,True,0.87890625,True,0.5708182946076074,True,1,0.98828125,True,0.7700030323614525,True,1,0.7700030323614525,True
344,True,1,0.9408561,False,0,False,0,False,1,0,False,0,False,1,0,False
345,True,1,0.9342745,False,0,False,0,True,5,0.70703125,True,0.4562632136126207,True,51,0.4562632136126207,True
346,True,1,0.9977047,False,0,False,0,True,1,0.94921875,True,0.7082423579629192,True,1,0.7082423579629192,True
347,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
348,True,1,0.9273394,False,0,False,0,False,1,0,False,0,False,1,0,False
349,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
350,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
351,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
352,False,1,0,False,0,False,0,False,1,0,False,0,True,51,0.5200041807598922,False
353,True,1,0.9987197,True,0.99609375,True,0.5926131789299753,True,1,0.99609375,True,0.6890060748560994,True,1,0.6890060748560994,True
354,True,1,0.9750308,True,0.91015625,True,0.5588336945804511,True,1,0.99609375,True,0.7315596011675856,True,1,0.7315596011675856,True
357,True,1,0.99889743,False,0,False,0,True,1,0.99609375,True,0.7786456715578174,True,1,0.7786456715578174,True
358,True,1,0.89954704,True,0.5,True,0.3445954601612484,False,1,0,False,0,False,1,0,False
359,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
360,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
361,True,1,0.9989409,False,0,False,0,True,1,0.9921875,True,0.7643439740731288,True,4,0.7643439740731288,True
362,True,1,0.99994063,False,0,False,0,False,1,0,False,0,False,1,0,False
363,False,1,0,False,0,False,0,True,1,0.7109375,True,0.3808650934483782,True,34,0.3808650934483782,False
364,True,1,0.9991829,True,0.5,True,0.4459992433542115,True,1,0.79296875,True,0.5511896983942886,False,1,0,False
365,True,1,0.9857832,False,0,False,0,False,1,0,False,0,False,51,0,False
366,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
369,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
370,True,1,0.99827623,True,0.80078125,True,0.49244340232794787,True,1,0.96875,True,0.6388562592029353,True,1,0.6388562592029353,True
371,True,10,0.843099,False,0,False,0,False,1,0,False,0,False,1,0,False
372,False,1,0,False,0,False,0,True,1,0.83203125,True,0.5029896668569184,True,51,0.5029896668569184,False
373,True,1,0.9541383,False,0,False,0,True,1,0.95703125,True,0.7004687709224219,True,1,0.7004687709224219,False
374,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
375,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
379,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
380,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
381,True,1,0.9843588,False,0,False,0,False,1,0,False,0,False,51,0,False
382,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
385,True,1,0.999998,True,0.99609375,True,0.8919409029683298,True,1,0.99609375,True,0.8090794325702503,True,1,0.8090794325702503,True
386,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
